method,dataset,model,class_imbalance,avg_correlation,mutual_information,accuracy-recall,FPR-accuracy,SPD-accuracy,EOD-accuracy,PED-accuracy,AOD-accuracy,CFVR-accuracy,GIFVR-accuracy,FPR-recall,SPD-recall,EOD-recall,PED-recall,AOD-recall,CFVR-recall,GIFVR-recall,FPR-SPD,EOD-FPR,FPR-PED,AOD-FPR,CFVR-FPR,FPR-GIFVR,EOD-SPD,PED-SPD,AOD-SPD,CFVR-SPD,GIFVR-SPD,EOD-PED,AOD-EOD,CFVR-EOD,EOD-GIFVR,AOD-PED,CFVR-PED,GIFVR-PED,AOD-CFVR,AOD-GIFVR,CFVR-GIFVR
vanilla,diabetes,svm,0.5349128095558019,0.2914696973484305,0.06745495596664436,0.9111823810362566,0.9804091821161641,-0.14155691280803032,-0.10800239542041515,-0.010860154367108837,-0.06271799134547301,-0.03929096285823724,-0.16051602960225475,0.8165852980340024,0.12985396984158218,0.1337626029812866,0.11289411859593304,0.13289454252565336,0.04077708507613589,0.05006347413475396,-0.26397092822612855,-0.21887867657213897,-0.07026607933004676,-0.15375460026635643,-0.08237390804731924,-0.2516820882984255,0.9568807531996425,0.7330850972324675,0.9161009575270516,0.7353690746982159,0.6226864542388426,0.6848138555185177,0.9107284255312074,0.772445698281148,0.5515522483260432,0.9231650330293307,0.7507751341709712,0.21682024118287999,0.8282139216147069,0.4100433579294374,0.4395092734121218
vanilla,diabetes,dt,0.5349128095558019,0.2914696973484305,0.06745495596664436,0.40359295754488567,0.830162083355576,-0.058532890617478905,-0.018929834348402255,-0.01601535550156828,-0.01850386556817992,0.05057605712544673,-0.12686642947745458,-0.1399362656249567,0.6050138599255104,0.6028574336736776,0.23991523723487465,0.5740963646372098,0.39840588286504863,0.3446647715445181,-0.43199987859217215,-0.3894705981709909,-0.16145775670989476,-0.37140899454025333,-0.20362938014539375,-0.34467549082617116,0.9747006720330076,0.38310073462409544,0.979782742070283,0.5725576120773885,0.5327351118263024,0.3455693003173293,0.9639568724473232,0.6158086133554553,0.48959843196456865,0.3874437145037756,0.24101856684504108,0.15013383115932472,0.5870543969837768,0.44278637258420855,0.5294562582132085
vanilla,diabetes,rf,0.5349128095558019,0.2914696973484305,0.06745495596664436,0.8782160823849487,0.9684611599185082,-0.05691201954254201,-0.03925643713344468,-0.006314859772641646,-0.02349310283428187,0.00814555328752109,-0.07647607322878253,0.7355293654462932,0.2947167405393204,0.29991050044542195,0.27294554886005584,0.29210299198344336,0.3254625977568387,0.2665638434592453,-0.2334090651310535,-0.21130651340242929,-0.15070098781783267,-0.18490495917801855,-0.1603542578538615,-0.2449064878447998,0.9837397219428183,0.901287000762489,0.9631582292969945,0.8143340449759672,0.8214777444604815,0.9180574979764684,0.9797521617745693,0.8516866651793178,0.7735231026187747,0.9786756706544473,0.8640878803787626,0.6274701941724294,0.8748177674032862,0.715369271604829,0.7248662616376566
vanilla,diabetes,mlp,0.5349128095558019,0.2914696973484305,0.06745495596664436,0.9657779550598754,0.9445992494104051,-0.1522492721207016,-0.12572675504670933,-0.06540707173105956,-0.09886891518707006,-0.08254449986881425,-0.17222544427716463,0.8291324667500488,-0.13834672220608923,-0.11529424817844862,-0.07181041865801527,-0.09748933412407952,-0.09999679186161277,-0.15425003068780688,-0.1546558286020961,-0.1266615077044368,-0.05261306506049466,-0.09178208320328658,-0.05284175304377451,-0.17421643276085355,0.9710609617809537,0.8527424004781705,0.9569366063020575,0.8191738353747728,0.5933650880073447,0.8041242483477735,0.9434539547528779,0.8426782861908411,0.5387472251170397,0.9548435883613553,0.789201839194778,0.31973269439980045,0.854854630384095,0.4451113126724378,0.4545685333617332
vanilla,diabetes,xgboost,0.5349128095558019,0.2914696973484305,0.06745495596664436,0.6446212438160726,0.949767336701456,-0.13082505894616658,-0.110299083333145,-0.044788062087464706,-0.07719794026179486,-0.06590191465296966,-0.0868004033561056,0.4000198730641237,-0.03678878140817732,-0.037331967612735446,-0.21850378141652954,-0.1592668715907884,-0.3021349791420495,0.3793449766420315,-0.11519016087113217,-0.0915468403330695,0.056303421224362674,-0.003182240628222641,0.05686547426346698,-0.2550372818850305,0.9584491600567506,0.748076996251503,0.9038857780135361,0.6591476686444737,0.46368105845011465,0.6899510555287218,0.8826183216698572,0.6796525232241418,0.41652761289016277,0.9464969921590376,0.7203582496042273,-0.03340639436807495,0.7645771895587197,0.16186007944925623,0.12079914338817403
vanilla,diabetes,tabnet,0.5349128095558019,0.2914696973484305,0.06745495596664436,0.7912315782222816,0.7022374197097742,-0.10786225067052195,-0.06083004561564391,-0.023151613329670466,-0.04792989229827317,-0.038250625781445176,-0.08539993451805042,0.20339440130159114,0.07156803391565489,0.11424627401080087,0.0648001439102234,0.09563091619510325,-0.02072016165635881,-0.014481510198765096,-0.27054207704677835,-0.24686634339709568,-0.12111874083806495,-0.1953612093002246,-0.0747994242350268,-0.16867639989067235,0.9449575456245658,0.8036064662377609,0.9622385373174558,0.5784052509944854,0.42924587825740124,0.6396487816732093,0.8949873695142353,0.5754309359281795,0.41225981959519487,0.9130225437905993,0.5140242198465167,0.27311914210539917,0.5868515999207837,0.36533010581913317,0.4558308494271762
vanilla,bank,lr,0.13278828944921348,0.10571519053400417,0.00023455957223320056,0.998930754854444,0.9983370018242741,-0.014322712470518948,-0.03451229736949056,-0.006273484992498897,-0.02100541124776606,0.0001386615276582414,0.002858422215767487,0.9946114470503471,-0.013620027414714788,-0.05283001383218078,-0.006589313028068318,-0.040199833990731015,-0.0003632692821353742,-0.0036346605654448126,-0.015493805463622907,-0.012275523532728247,-0.005521826967839427,0.0024419461424994896,0.0007471789648011474,0.011052582488271805,0.3989079676378961,0.5892562970751148,0.22372951868093738,0.38512012654824507,0.033287674689743474,0.1801115778957667,0.76961762281737,0.09231514609100319,-0.000226439944900865,0.3428204161032254,0.46549687885414937,0.03422883770227682,0.075029283119154,-0.006963170651345603,0.04869308397609625
vanilla,bank,svm,0.13278828944921348,0.10571519053400417,0.00023455957223320056,0.99888291113996,0.9984739987541881,-0.031272800665315514,-0.048178109265988714,-0.012131577122057638,-0.04339062770796075,3.8091306669695265e-05,9.978361764217982e-05,0.994757665451876,-0.05593173517707349,-0.08334437048910777,-0.02328100523360032,-0.0749991519743489,-0.00023664093644035542,-0.0012035580184496522,-0.002601336052470191,-0.0072083866889512075,0.0014740110889774117,-0.006675358727418987,0.0003536788606829871,0.0016450192285730023,0.5613893827749976,0.41169446503960233,0.5072609552067127,0.2967645853969209,-0.008477240329930951,0.24109185944489026,0.9699755759266537,0.005753650075831538,-0.005147564357762218,0.15641680133109298,0.42891080953882244,-0.013680866914934742,-0.0034522656186029787,-0.014619812617772806,0.03543382964922059
vanilla,bank,dt,0.13278828944921348,0.10571519053400417,0.00023455957223320056,0.8161202791595622,0.7470533109826946,-0.07821496560763273,-0.03296641017509785,-0.18865698449265073,-0.02195405918556635,-0.06809250436770817,-0.02333973657949614,0.24182515540531005,-0.007243223712536745,-0.09422675201274953,0.036618848231693646,-0.0886477716796723,-0.007551929609966215,-0.011130061704193516,-0.1275832261649105,0.03727169573309415,-0.3394123269659017,0.04747571820738226,-0.09863367717583724,-0.02944107473406913,0.14414885983830272,0.5529049821524318,0.16707964905801861,-0.051026736332646094,0.029383612662560267,-0.04751291116092693,0.9768285144938357,-0.13582579725980268,0.0171613406119375,-0.08136071243308465,0.1943463250506023,-0.007351648195075483,-0.17589821148355442,0.0009627872127371928,0.03877636209295235
vanilla,bank,rf,0.13278828944921348,0.10571519053400417,0.00023455957223320056,0.9059825862110087,0.8127407663806361,-0.09794817592923788,-0.025772550040338776,-0.14250972848745083,-0.0313247660751749,-0.057688893292619656,-0.016240566018807336,0.49384484243075333,0.016652160349633256,-0.025555825945885558,0.031518098760687285,-0.02104515776517355,0.007583395348037066,-0.014937432584731342,-0.22162699102000033,-0.011447870461997516,-0.33769638405634445,-0.027142667629931838,-0.12388286416155063,-0.013433470008909265,0.2516343678382135,0.770925018178685,0.33443261313684625,0.22064615342666044,-0.015987747714675187,0.07615674333599042,0.960215444123615,0.05567872476294937,0.008587533726388593,0.1349739934499625,0.33845360075123987,0.0011121372074104797,0.07716624622337748,0.005294899276796749,0.05751991602817628
vanilla,bank,mlp,0.13278828944921348,0.10571519053400417,0.00023455957223320056,0.8421116474228472,0.9645149186538016,0.011135497476126629,-0.0020476226445144087,0.005586268201674534,0.007927981737221432,-0.020399901194288878,0.018477317954136027,0.6888089744931969,-0.035448327379775435,-0.07393779080220494,-0.02396569138259855,-0.06489614888674491,0.004256274137317858,-0.02014721482198903,0.02235847365913368,0.031132956953802172,0.007938181931474306,0.03967906058649237,-0.0319951864319858,0.032418004955779636,0.17108060038802914,0.7945492653571395,0.3759420333670319,0.5007397377406735,0.05871296404656623,0.08183526987982077,0.7693774333109609,0.03891684595993452,0.02075865482860993,0.24728269064844266,0.5865058421329896,0.0509203203676058,0.15305261169527562,0.03624092495661736,0.0689747903321346
vanilla,bank,xgboost,0.13278828944921348,0.10571519053400417,0.00023455957223320056,0.953583376762875,0.9521527648648094,0.08787596005945471,0.0015931244615834776,0.11078947485987274,0.021332858224885627,0.028014779922873205,0.023127789537414768,0.81664767604146,-0.06392057674295218,-0.044102365904174747,-0.04854559944886923,-0.086707930704459,-0.0016615626097780632,-0.022126171462118226,0.23159984523812285,0.04249203939833075,0.26198836557632604,0.12354627426229661,0.05651054136424823,0.06306459545928317,-0.0009967690724274724,0.755030067078289,0.36483062000682065,0.1504678631617373,-0.03157941944156972,-0.08428605675790538,0.5790333691267897,-0.07179472559940639,0.00823147923650051,0.16812989940507989,0.2884350497325977,-0.026735160608977328,-0.07163279401311726,-0.008920221511460907,0.022219052366203383
vanilla,bank,tabnet,0.13278828944921348,0.10571519053400417,0.00023455957223320056,0.8860208551039206,0.9529172908638891,-0.006464080481817398,-0.08946145289522926,-0.012480973765823586,-0.07083160278544168,0.015925547978482498,-0.035147023704983585,0.7355349043686623,-0.017868468383298013,-0.027709572024276503,-0.004601220850979091,-0.018800011008889877,-0.005192758493311206,0.006876396631688051,0.018596141802641436,-0.06800176103312622,-0.00922493432142158,-0.03540613506766897,0.027688897321471416,-0.045189069671334216,0.010253134637730732,0.21792488707156937,0.36202157494100995,0.012873982943306512,0.21543563280842584,-0.3514265467548616,0.5799739423874548,-0.03551995245279209,0.024489167297524858,-0.17179218402476684,-0.00017751352778090022,0.17265622699962538,-0.08337205636605559,0.02118321092980114,0.057342801468721116
vanilla,heart,lr,0.8459242101736828,0.21494463551080326,0.07835430739309004,0.9965475383036868,0.9964983856131232,-0.19376388720236334,-0.09882782830948769,-0.10424456077582649,0.3808212148683308,-0.06549916053915228,-0.10406461689905414,0.9864412398861239,-0.19209767344673118,-0.10328758685648129,-0.10117606534479133,0.38051220824739596,-0.05882487112421473,-0.0957742036219123,-0.1897927026150343,-0.09109648129288869,-0.10359038703792918,0.38133170499806296,-0.06873410488428246,-0.10768734010450709,0.3935473551689489,0.8743181331435521,0.6855475698520034,0.7403772855957202,0.7981631953411515,0.2927649787714963,0.3780813877123164,0.24826028397874964,0.34105504434541967,0.6154607750053233,0.8581324950450613,0.8409803541932804,0.548800016627863,0.5450748978235621,0.890382552987897
vanilla,heart,svm,0.8459242101736828,0.21494463551080326,0.07835430739309004,0.9662721283920146,0.8025435512370475,-0.39210091545499,-0.18431757462376314,-0.20963641491912374,-0.14148034415065727,-0.07067900054286605,-0.1381871952565118,0.6399308616033964,-0.4378767957566943,-0.17432347786851937,-0.2691058299915973,-0.20445177370759926,-0.0971230948342853,-0.16413794564180345,-0.1716127369130116,-0.13102807117446152,0.006126251845167419,0.059225526359363435,0.0002981232764073416,-0.05369440627508881,0.22038956733865733,0.6855111955932572,0.7903792396755583,0.4200743833916321,0.4707121500073284,0.1452028006144072,0.26048294089672647,0.034014506423066956,0.12195133603493594,0.5917364658356115,0.2584399154980552,0.25394832284758406,0.3522803948736013,0.36651916112952165,0.8108619529372423
vanilla,heart,dt,0.8459242101736828,0.21494463551080326,0.07835430739309004,0.6440206392143418,0.7775456721497012,-0.2975188897953599,-0.0679420276117684,-0.12438968322306099,0.24408319654302596,-0.05057363124771449,-0.04756901233132328,0.12971513343381302,-0.027277082034431067,-0.02827692035513422,-0.13409159816274588,0.11351964297201649,0.03968184991475991,0.07614005388465453,-0.2704546149507941,-0.09291704858996831,-0.051861136383832704,0.3553018092773622,-0.1418394728610793,-0.16566366324361878,0.1808476219358152,0.7138252733555382,0.5956736748302955,0.3454133016746873,0.2850381220459687,0.32302675051675556,0.0629597789588062,0.0379101166941919,0.11486178676003571,0.5319387319990215,0.3415747778315485,0.27010159723013577,0.2737651643708897,0.18898355655926508,0.4133205063544301
vanilla,heart,rf,0.8459242101736828,0.21494463551080326,0.07835430739309004,0.9490837873529999,0.9433579578490747,-0.12892513074163145,-0.06513965470026152,-0.0801446056892188,0.5150436843552646,-0.029269172655278182,-0.05325157825870434,0.8019596157432712,-0.07178459455047484,-0.05004299235100869,-0.08602884168898035,0.49507802124063227,0.03776891779833666,0.01885142349865086,-0.1454483418763423,-0.06438004666730054,-0.049074837100262406,0.5110619953269543,-0.09633483527204892,-0.10955635378050448,0.37648114319585013,0.7777347457737498,0.5418068755921885,0.5683785365996986,0.6107171651381423,0.3547120029115248,0.01123313067161779,0.16665983008261528,0.2993745099467998,0.47775838336888954,0.5407197917276144,0.5659395474538442,0.3474234238479973,0.30027610847537833,0.8112263555021612
vanilla,heart,mlp,0.8459242101736828,0.21494463551080326,0.07835430739309004,0.4396645210172078,0.48428883090137304,-0.4136359112928645,-0.11025019671173217,-0.1612283128947055,-0.22258268358122274,0.04236985026914761,-0.044777940605923286,-0.5340542637897026,-0.27664286307812214,-0.1072833082363385,-0.18271636960275808,-0.42274054300492125,-0.09016113088140658,-0.04547073705365377,-0.10304550216798647,0.016250030851986265,0.02696686111662868,0.2243869639942338,0.1484428799848611,0.013682023088309297,-0.027017736056516806,0.7052513849281427,0.6455530742505259,0.21682713472551401,0.296484994306705,0.06764260815256742,0.20786890395453259,0.18430428691572454,0.08847564114339448,0.5126892074377425,0.12563653660523183,0.19075416460270045,0.26834590102205563,0.24206827257072416,0.6702515573199432
vanilla,heart,xgboost,0.8459242101736828,0.21494463551080326,0.07835430739309004,0.9572731588946821,0.7884907543976473,-0.20603630780105614,-0.11924260077574411,-0.13210134902865017,0.16826538846755704,-0.02063202567139754,-0.0609889074070056,0.6000556357567197,-0.3900614548892493,-0.17813242504407534,-0.2560939678752807,-0.04558701409230873,-0.07048999244605055,-0.04774734435390882,0.2830377007528663,0.09213365995650886,0.22787417322993336,0.5970848458096728,0.11096075247226736,-0.02879066070660601,0.37777616727973473,0.7039034461275826,0.8024680835811804,0.251049570637905,0.3009243912520023,0.466319230857782,0.43734488991563014,0.0481299304788529,0.24661912954226564,0.6558678724059582,0.16759838202229,0.206973221566732,0.26943099195820114,0.235233043762526,0.6304517386354475
vanilla,heart,tabnet,0.8459242101736828,0.21494463551080326,0.07835430739309004,0.4692612602948083,0.636938086809172,-0.3355338514403178,-0.0284362534932165,-0.005076703755549183,-0.1229885681132542,0.03698383869302664,0.01480430149959075,-0.3239155128356149,-0.26080360000096725,0.06983162376143022,-0.148915188926764,-0.28691951731405135,-0.11161062690642924,0.01116710464149855,-0.07833304625960456,-0.06205007484817,0.17409870200754443,0.17293688092907053,0.13236130004471416,0.005850413892087325,0.10251032701140131,0.66873255690388,0.7910439518436942,0.16933542168727617,0.08270499042892955,0.019762596169663724,0.1773947876294189,0.04108191921446648,0.06503911193658504,0.6188003183111568,0.18775688264423399,0.056379784986942405,0.18639081807954372,0.09551802629923255,0.4066743675125541
reweighing,census,lr,0.329044051723481,0.15725180168644665,0.046849500242439494,0.9943657898553855,0.9940093891597452,-0.08104721439920662,-0.10400603716669658,-0.039079282394944154,0.10085524352252084,-0.029785892788064133,-0.11540568786008239,0.9768924147497069,-0.11403504968315951,-0.11399094911285461,-0.06285409266261609,0.07104606902963853,-0.047474519663371184,-0.06224757662167076,-0.04630531360984767,-0.09254057556872877,-0.014654040181755614,0.1287746232536578,-0.01147912769078012,-0.16797296999600309,0.5952319789375548,0.9234396332162345,0.8328041772337036,0.7911133832448554,0.2934891485070718,0.4002428343449507,0.6767799870662332,0.4153948994332389,0.48236703803395964,0.7208681481540651,0.8123733278272305,0.1292667631535689,0.6801286337729038,0.31658384287227104,0.10748385590168955
reweighing,census,svm,0.329044051723481,0.15725180168644665,0.046849500242439494,0.9953186872603839,0.9946189405493804,-0.07870858346755899,-0.09823424338880597,-0.03765518743952413,0.10288691298350772,-0.029669366636015215,-0.1037631850645538,0.9800114281620715,-0.11383863610699765,-0.12005712559298694,-0.05920173288354602,0.06954337201827301,-0.04637672172383307,-0.06631218049469738,-0.04067330362007089,-0.07417785548935726,-0.014780183751031309,0.13597214146653225,-0.01173895194690305,-0.14192626930856742,0.5915214666158873,0.9191033435756465,0.8330529206743197,0.7937387627513885,0.301010774700941,0.3853111655721946,0.6780088470573662,0.3975268188929105,0.45797138471663884,0.7147552311677858,0.8188942811034208,0.1375604304687171,0.6742062103988249,0.3310137620539719,0.12288678742337138
reweighing,census,dt,0.329044051723481,0.15725180168644665,0.046849500242439494,0.7671963865198976,0.22203653082346914,-0.16623373936770114,-0.0869460758510998,-0.07186705511398597,-0.10101871078827736,-0.029052870009049842,-0.1229127754421208,-0.4373159915339583,-0.3799027973288406,-0.16917605762924398,-0.262152419870664,-0.2469578414022359,-0.08928006394606328,-0.13777522127292158,0.37832720018289273,0.14845579279276616,0.32680737262630993,0.24366512580796326,0.0948138186438894,0.039349056992956176,0.2996416759728716,0.7816145706860615,0.6152405020477432,0.19757381516879285,0.14030784349081374,0.16935451360799308,0.5871405299906046,0.106464538949154,0.12526708323014996,0.5071030458545918,0.2742830447356973,0.059258994786720566,0.23829567704480561,0.1441368251314187,0.047589166492838376
reweighing,census,rf,0.329044051723481,0.15725180168644665,0.046849500242439494,0.9665588650684951,0.36266967140072565,-0.0410730221526775,-0.04485882804835201,-0.005353537803673529,-0.02079323622751729,-0.0034410614084664005,-0.08049386363642701,0.11487818680528623,-0.1991387199933737,-0.08159073810452352,-0.1663090869299711,-0.1433499854667996,-0.04292899564190175,-0.11145157364593414,0.5638544292523081,0.12616123918817385,0.5804553588639171,0.43384171007404443,0.14606170822553227,0.09375993601019661,0.3003266510667576,0.8732434268354152,0.7647395534441987,0.32451851323021386,0.25395708727254385,0.16512756581117471,0.5231317995042557,0.03812281477406404,0.3627702882368229,0.6152089162820704,0.34396823010782757,0.0834284482158539,0.27444573790308213,0.2658065347518413,0.03206126425008331
reweighing,census,mlp,0.329044051723481,0.15725180168644665,0.046849500242439494,0.696340245649615,0.7417757463267678,-0.110924881543404,-0.03197242002596038,-0.09376371053065836,-0.010528753192167931,-0.07937097322360608,-0.0676698533569875,0.060802302268894735,-0.2614415395812991,-0.09812248414098461,-0.20105188520210876,-0.20050399842978406,-0.047859298214916746,-0.1095971166539755,0.104511042947288,0.04886285488411244,0.07317418060111455,0.17841102046480878,-0.058451432368621034,0.0036316855948232154,0.2607875960277817,0.8703827417272134,0.6428913521546468,0.46647337799678806,0.16001786733101406,0.16369482358169019,0.5641484441366355,0.16380581513571807,0.12257960198841109,0.4904694812708422,0.45770818016340886,0.09426344480305235,0.34085465811631627,0.14441098439962433,0.043255515618058474
reweighing,census,xgboost,0.329044051723481,0.15725180168644665,0.046849500242439494,0.8996324769451493,0.4570509214658006,-0.03288861418629172,-0.04083324712940136,0.009675811824542243,-0.0075355809176873845,0.08318716780296717,-0.08278423547117558,0.029673041630008744,-0.25610204069652104,-0.10767865453035572,-0.19460519850307342,-0.2106192837710112,-0.1357673558779769,-0.11723251421621009,0.44630035560149395,0.1292859239084781,0.41047269115481305,0.411215304459999,0.4779918602141433,0.048360659411640625,0.2811268919607198,0.8484458724215568,0.8227361103743791,0.5058020153527931,0.20750889868751093,0.17666433485665328,0.4884689237096045,0.17783665893559997,0.26664692944182083,0.709941244052941,0.49125307049670575,0.06580299277642296,0.44525554364246495,0.23637287836485732,0.043820764476620214
reweighing,census,tabnet,0.329044051723481,0.15725180168644665,0.046849500242439494,0.6835127931250989,0.8216314114094366,-0.19270911600770835,-0.08547909821813719,-0.07096625993731932,-0.1014498440252501,-0.07588251588289929,-0.09677653008398387,0.24065653663248238,-0.1969953113656768,-0.022624644562139497,-0.18548523303225953,-0.06677757511594837,-0.03451432336198178,-0.12450961788928176,-0.07548261153133007,-0.10265227047648406,0.041647258805876976,-0.02443357986040077,-0.05794604912041155,-0.0632678517191297,0.20592763216351506,0.8288282306161948,0.6953391704716737,0.3520640976220292,0.16670723946106708,0.07994021962411137,0.5477415088136828,0.0424020573708502,0.1356687399097433,0.5361669458550189,0.24691024496788602,0.09929782824845804,0.34124913361191533,0.12345909335249024,0.05313715376429212
reweighing,ufrgs,lr,0.8774667147874702,0.13790496433147906,0.024953065613266552,0.9999257828394457,0.9999000695645714,-0.04335286240137283,-0.03665121147461352,-0.04113879842367582,-0.03902086526990544,-0.028906350732908155,-0.048850862364535244,0.9996540112735491,-0.04534163466631091,-0.03793165891768546,-0.04327338759609237,-0.04191394777008791,-0.031172090693455373,-0.050361751118873956,-0.04093340623280809,-0.03522088805873563,-0.03854529302932304,-0.0355744192942425,-0.02607493656144007,-0.04705897994915965,0.7986676206838499,0.9956345597324718,0.9245952656925513,0.9410322956529177,0.7600207436596438,0.7869903259332898,0.866366768248349,0.7536007557479165,0.5368218682086019,0.9283380380690494,0.9491128639219202,0.7385153666904231,0.893959856623572,0.6574178871863359,0.6094705744282455
reweighing,ufrgs,svm,0.8774667147874702,0.13790496433147906,0.024953065613266552,0.9999262798453585,0.9999007822916512,-0.04383245246290114,-0.038208656053840946,-0.0415878005795724,-0.03958479391601159,-0.0292202619913589,-0.04928407984072714,0.999656409828806,-0.04590003286140493,-0.0395935055790347,-0.043803951334140064,-0.0425925581705372,-0.0315717481784389,-0.050836461949435516,-0.0413204410069697,-0.036664356230174965,-0.03889852465620861,-0.03600585485850807,-0.026286282269389005,-0.04744768294507245,0.7846880625737835,0.9954937868066395,0.919616247381849,0.9391681130608471,0.75551988882928,0.771919668423049,0.8533098164956219,0.7277943495610437,0.5300290606709149,0.9237977091649009,0.9475947770798184,0.7342442771420106,0.8875312604076656,0.6475144317213426,0.5890993442902683
reweighing,ufrgs,dt,0.8774667147874702,0.13790496433147906,0.024953065613266552,0.8980973010141332,0.13815553255084884,-0.3862848623797294,-0.3085882094846805,-0.12039340270090815,-0.20109628300197566,-0.23315459852434803,-0.3206331157440736,-0.29402672855156214,-0.39913403084213855,-0.3071984525920991,-0.13706654521200257,-0.22695594627841195,-0.2683765023335819,-0.39373718517473744,0.07055569892829325,0.037447811883942014,0.0361404626681964,0.08081596649578673,0.10875461214498165,0.19139490492931732,0.5828379187212176,0.741419551656736,0.7920145817852328,0.4511397591303945,0.34532384459284976,0.2382048818811783,0.5766678570617985,0.35020781826960307,0.27781289206956034,0.630348343632219,0.29534713405703406,0.12226012595039881,0.3632088359840114,0.2194115571929554,0.316999308314279
reweighing,ufrgs,rf,0.8774667147874702,0.13790496433147906,0.024953065613266552,0.9797269271924414,0.8564814380165103,-0.08356053549234875,-0.05818368828076659,-0.052176397931318175,-0.05571346296497322,-0.06332232022866094,-0.08361794221448227,0.7361806141471838,-0.1468016516912064,-0.09718088073743099,-0.09662184295158652,-0.10106893037971136,-0.13935743835988598,-0.19401484656212153,0.09683232513933136,0.05368477610908291,0.07295052979311109,0.07371114637543777,0.1450486433168953,0.2167788686923461,0.7100460914191757,0.9054308905315895,0.9526469390601209,0.8293578163732347,0.3824376855195906,0.5138582655682613,0.7388140441174822,0.6194444756482216,0.1996201039427794,0.8211782399724035,0.7273969396304674,0.3078919482034512,0.8127711206641866,0.28647705975361293,0.42709079237599223
reweighing,ufrgs,mlp,0.8774667147874702,0.13790496433147906,0.024953065613266552,0.969794744643063,0.9367426542227962,-0.05001063323488427,-0.03344055660234958,-0.044967457473730515,-0.03705041089786332,-0.039960355387967356,-0.054041246932594766,0.8257580052674941,-0.028685224296794275,-0.0022786921845981993,-0.017157514895482992,-0.006078609474272525,-0.01024576785978087,-0.09093006074259784,-0.06385206449716543,-0.0632862772531313,-0.07044462945963874,-0.06661365844252107,-0.07059874106256694,0.015794262577015362,0.6320267690674829,0.9555132255151154,0.90734246349655,0.8570487545595702,0.4669743403040053,0.5295454949953745,0.7370541717040392,0.525612795626842,0.2188959163773926,0.8255117938874962,0.8400614759506085,0.45362196588181253,0.7692232001659354,0.3892952601728182,0.5075438985101794
reweighing,ufrgs,xgboost,0.8774667147874702,0.13790496433147906,0.024953065613266552,0.9541430220932938,0.845478319529659,-0.06641376157815351,-0.05921833856864482,-0.049036906031426894,-0.042637383260550235,-0.015715493639103992,-0.07306246057319056,0.6487634683130341,-0.059160609340672285,-0.08346396769482226,-0.028352340876058736,-0.0025719074183571736,0.08483423469755616,-0.09518516124466389,-0.05274644513257694,0.009905005734345006,-0.06429188684992657,-0.09133653865611589,-0.1823660368562342,-0.015337036881458812,0.6752147500850738,0.9366092298201577,0.9597576511754704,0.7936058157514446,0.4989181179352646,0.5463987555517489,0.6805799677085642,0.4928413406642466,0.2976682734052784,0.8700559961969996,0.7793410244515674,0.46413870329658014,0.8250122506047367,0.41731647520976034,0.4133053087556965
reweighing,ufrgs,tabnet,0.8774667147874702,0.13790496433147906,0.024953065613266552,0.9093267696280956,0.739412323425748,-0.09858915033404915,-0.052339385596665275,-0.0701483210047058,-0.047003382676798294,-0.03713785327466966,-0.057210923552934355,0.43220134773730373,-0.08820246177923859,-0.01500820579147342,-0.059257750672153955,-0.02666448317273413,-0.06046829297253352,-0.14575835497927003,-0.059781381521406884,-0.0759388687383233,-0.057426678670296084,-0.054233000906608174,0.004517662468639832,0.10312862066714061,0.4790464999318754,0.8920849738495462,0.9311457753780911,0.6883767255616868,0.25026728128438325,0.2529275074220275,0.568957149805885,0.35743609954965694,0.06841143784020218,0.7254506368801341,0.6330575516276697,0.23806012243152538,0.6480159389760555,0.18330643796596063,0.3105153014877514
